iteration;rss
11044;2718.08874797
11045;2718.05406845
11046;2718.01938959
11047;2717.9847114
11048;2717.95003386
11049;2717.91535698
11050;2717.88068076
11051;2717.8460052
11052;2717.8113303
11053;2717.77665606
11054;2717.74198248
11055;2717.70730956
11056;2717.6726373
11057;2717.6379657
11058;2717.60329476
11059;2717.56862448
11060;2717.53395485
11061;2717.49928589
11062;2717.46461759
11063;2717.42994994
11064;2717.39528295
11065;2717.36061663
11066;2717.32595096
11067;2717.29128595
11068;2717.25662161
11069;2717.22195792
11070;2717.18729489
11071;2717.15263252
11072;2717.11797081
11073;2717.08330976
11074;2717.04864936
11075;2717.01398963
11076;2716.97933056
11077;2716.94467214
11078;2716.91001439
11079;2716.87535729
11080;2716.84070086
11081;2716.80604508
11082;2716.77138996
11083;2716.7367355
11084;2716.7020817
11085;2716.66742856
11086;2716.63277608
11087;2716.59812426
11088;2716.56347309
11089;2716.52882259
11090;2716.49417274
11091;2716.45952356
11092;2716.42487503
11093;2716.39022716
11094;2716.35557995
11095;2716.3209334
11096;2716.28628751
11097;2716.25164228
11098;2716.21699771
11099;2716.18235379
11100;2716.14771054
11101;2716.11306794
11102;2716.07842601
11103;2716.04378473
11104;2716.00914411
11105;2715.97450415
11106;2715.93986485
11107;2715.9052262
11108;2715.87058822
11109;2715.8359509
11110;2715.80131423
11111;2715.76667822
11112;2715.73204287
11113;2715.69740818
11114;2715.66277415
11115;2715.62814078
11116;2715.59350807
11117;2715.55887601
11118;2715.52424462
11119;2715.48961388
11120;2715.4549838
11121;2715.42035438
11122;2715.38572562
11123;2715.35109752
11124;2715.31647008
11125;2715.28184329
11126;2715.24721716
11127;2715.2125917
11128;2715.17796689
11129;2715.14334274
11130;2715.10871925
11131;2715.07409641
11132;2715.03947424
11133;2715.00485272
11134;2714.97023186
11135;2714.93561166
11136;2714.90099212
11137;2714.86637324
11138;2714.83175502
11139;2714.79713745
11140;2714.76252054
11141;2714.7279043
11142;2714.69328871
11143;2714.65867378
11144;2714.6240595
11145;2714.58944589
11146;2714.55483293
11147;2714.52022063
11148;2714.48560899
11149;2714.45099801
11150;2714.41638769
11151;2714.38177802
11152;2714.34716902
11153;2714.31256067
11154;2714.27795298
11155;2714.24334595
11156;2714.20873958
11157;2714.17413386
11158;2714.1395288
11159;2714.10492441
11160;2714.07032067
11161;2714.03571758
11162;2714.00111516
11163;2713.96651339
11164;2713.93191229
11165;2713.89731184
11166;2713.86271205
11167;2713.82811291
11168;2713.79351444
11169;2713.75891662
11170;2713.72431946
11171;2713.68972296
11172;2713.65512712
11173;2713.62053193
11174;2713.58593741
11175;2713.55134354
11176;2713.51675033
11177;2713.48215778
11178;2713.44756588
11179;2713.41297464
11180;2713.37838407
11181;2713.34379415
11182;2713.30920488
11183;2713.27461628
11184;2713.24002833
11185;2713.20544104
11186;2713.17085441
11187;2713.13626844
11188;2713.10168312
11189;2713.06709846
11190;2713.03251446
11191;2712.99793112
11192;2712.96334844
11193;2712.92876641
11194;2712.89418504
11195;2712.85960433
11196;2712.82502428
11197;2712.79044488
11198;2712.75586615
11199;2712.72128807
11200;2712.68671064
11201;2712.65213388
11202;2712.61755777
11203;2712.58298232
11204;2712.54840753
11205;2712.5138334
11206;2712.47925992
11207;2712.4446871
11208;2712.41011494
11209;2712.37554344
11210;2712.34097259
11211;2712.30640241
11212;2712.27183288
11213;2712.237264
11214;2712.20269579
11215;2712.16812823
11216;2712.13356133
11217;2712.09899509
11218;2712.0644295
11219;2712.02986457
11220;2711.9953003
11221;2711.96073669
11222;2711.92617373
11223;2711.89161143
11224;2711.85704979
11225;2711.82248881
11226;2711.78792848
11227;2711.75336882
11228;2711.7188098
11229;2711.68425145
11230;2711.64969375
11231;2711.61513671
11232;2711.58058033
11233;2711.54602461
11234;2711.51146954
11235;2711.47691513
11236;2711.44236138
11237;2711.40780828
11238;2711.37325584
11239;2711.33870406
11240;2711.30415294
11241;2711.26960247
11242;2711.23505266
11243;2711.20050351
11244;2711.16595501
11245;2711.13140718
11246;2711.09685999
11247;2711.06231347
11248;2711.0277676
11249;2710.99322239
11250;2710.95867784
11251;2710.92413395
11252;2710.88959071
11253;2710.85504813
11254;2710.8205062
11255;2710.78596493
11256;2710.75142432
11257;2710.71688437
11258;2710.68234507
11259;2710.64780643
11260;2710.61326845
11261;2710.57873113
11262;2710.54419446
11263;2710.50965845
11264;2710.47512309
11265;2710.44058839
11266;2710.40605435
11267;2710.37152097
11268;2710.33698824
11269;2710.30245617
11270;2710.26792476
11271;2710.233394
11272;2710.1988639
11273;2710.16433446
11274;2710.12980567
11275;2710.09527754
11276;2710.06075007
11277;2710.02622325
11278;2709.99169709
11279;2709.95717159
11280;2709.92264674
11281;2709.88812256
11282;2709.85359902
11283;2709.81907615
11284;2709.78455393
11285;2709.75003237
11286;2709.71551146
11287;2709.68099121
11288;2709.64647162
11289;2709.61195268
11290;2709.5774344
11291;2709.54291678
11292;2709.50839981
11293;2709.4738835
11294;2709.43936785
11295;2709.40485285
11296;2709.37033851
11297;2709.33582483
11298;2709.3013118
11299;2709.26679943
11300;2709.23228772
11301;2709.19777666
11302;2709.16326626
11303;2709.12875651
11304;2709.09424742
11305;2709.05973899
11306;2709.02523122
11307;2708.9907241
11308;2708.95621763
11309;2708.92171183
11310;2708.88720668
11311;2708.85270218
11312;2708.81819834
11313;2708.78369516
11314;2708.74919264
11315;2708.71469077
11316;2708.68018955
11317;2708.645689
11318;2708.6111891
11319;2708.57668985
11320;2708.54219127
11321;2708.50769333
11322;2708.47319606
11323;2708.43869944
11324;2708.40420348
11325;2708.36970817
11326;2708.33521352
11327;2708.30071952
11328;2708.26622619
11329;2708.2317335
11330;2708.19724148
11331;2708.16275011
11332;2708.12825939
11333;2708.09376933
11334;2708.05927993
11335;2708.02479119
11336;2707.9903031
11337;2707.95581566
11338;2707.92132888
11339;2707.88684276
11340;2707.8523573
11341;2707.81787249
11342;2707.78338833
11343;2707.74890483
11344;2707.71442199
11345;2707.6799398
11346;2707.64545827
11347;2707.6109774
11348;2707.57649718
11349;2707.54201762
11350;2707.50753871
11351;2707.47306046
11352;2707.43858286
11353;2707.40410592
11354;2707.36962964
11355;2707.33515401
11356;2707.30067904
11357;2707.26620472
11358;2707.23173106
11359;2707.19725805
11360;2707.1627857
11361;2707.12831401
11362;2707.09384297
11363;2707.05937259
11364;2707.02490286
11365;2706.99043379
11366;2706.95596537
11367;2706.92149761
11368;2706.88703051
11369;2706.85256406
11370;2706.81809827
11371;2706.78363313
11372;2706.74916865
11373;2706.71470482
11374;2706.68024165
11375;2706.64577914
11376;2706.61131728
11377;2706.57685607
11378;2706.54239552
11379;2706.50793563
11380;2706.47347639
11381;2706.43901781
11382;2706.40455988
11383;2706.37010261
11384;2706.33564599
11385;2706.30119003
11386;2706.26673473
11387;2706.23228008
11388;2706.19782608
11389;2706.16337274
11390;2706.12892006
11391;2706.09446803
11392;2706.06001666
11393;2706.02556594
11394;2705.99111587
11395;2705.95666647
11396;2705.92221771
11397;2705.88776962
11398;2705.85332218
11399;2705.81887539
11400;2705.78442926
11401;2705.74998378
11402;2705.71553896
11403;2705.68109479
11404;2705.64665128
11405;2705.61220843
11406;2705.57776623
11407;2705.54332468
11408;2705.50888379
11409;2705.47444356
11410;2705.44000398
11411;2705.40556505
11412;2705.37112678
11413;2705.33668917
11414;2705.30225221
11415;2705.2678159
11416;2705.23338025
11417;2705.19894526
11418;2705.16451092
11419;2705.13007723
11420;2705.0956442
11421;2705.06121183
11422;2705.02678011
11423;2704.99234904
11424;2704.95791863
11425;2704.92348888
11426;2704.88905978
11427;2704.85463133
11428;2704.82020354
11429;2704.78577641
11430;2704.75134993
11431;2704.7169241
11432;2704.68249893
11433;2704.64807441
11434;2704.61365055
11435;2704.57922734
11436;2704.54480479
11437;2704.51038289
11438;2704.47596165
11439;2704.44154106
11440;2704.40712113
11441;2704.37270185
11442;2704.33828323
11443;2704.30386526
11444;2704.26944794
11445;2704.23503128
11446;2704.20061528
11447;2704.16619993
11448;2704.13178523
11449;2704.09737119
11450;2704.0629578
11451;2704.02854507
11452;2703.99413299
11453;2703.95972157
11454;2703.9253108
11455;2703.89090069
11456;2703.85649123
11457;2703.82208242
11458;2703.78767427
11459;2703.75326678
11460;2703.71885994
11461;2703.68445375
11462;2703.65004822
11463;2703.61564334
11464;2703.58123911
11465;2703.54683555
11466;2703.51243263
11467;2703.47803037
11468;2703.44362876
11469;2703.40922781
11470;2703.37482751
11471;2703.34042787
11472;2703.30602888
11473;2703.27163055
11474;2703.23723287
11475;2703.20283584
11476;2703.16843947
11477;2703.13404375
11478;2703.09964869
11479;2703.06525428
11480;2703.03086052
11481;2702.99646742
11482;2702.96207498
11483;2702.92768318
11484;2702.89329205
11485;2702.85890156
11486;2702.82451173
11487;2702.79012256
11488;2702.75573404
11489;2702.72134617
11490;2702.68695895
11491;2702.6525724
11492;2702.61818649
11493;2702.58380124
11494;2702.54941664
11495;2702.5150327
11496;2702.48064941
11497;2702.44626677
11498;2702.41188479
11499;2702.37750347
11500;2702.34312279
11501;2702.30874277
11502;2702.27436341
11503;2702.2399847
11504;2702.20560664
11505;2702.17122924
11506;2702.13685249
11507;2702.10247639
11508;2702.06810095
11509;2702.03372616
11510;2701.99935203
11511;2701.96497855
11512;2701.93060572
11513;2701.89623355
11514;2701.86186203
11515;2701.82749116
11516;2701.79312095
11517;2701.75875139
11518;2701.72438249
11519;2701.69001424
11520;2701.65564664
11521;2701.6212797
11522;2701.58691341
11523;2701.55254778
11524;2701.51818279
11525;2701.48381847
11526;2701.44945479
11527;2701.41509177
11528;2701.3807294
11529;2701.34636769
11530;2701.31200663
11531;2701.27764622
11532;2701.24328647
11533;2701.20892737
11534;2701.17456893
11535;2701.14021113
11536;2701.105854
11537;2701.07149751
11538;2701.03714168
11539;2701.0027865
11540;2700.96843198
11541;2700.9340781
11542;2700.89972489
11543;2700.86537232
11544;2700.83102041
11545;2700.79666915
11546;2700.76231855
11547;2700.7279686
11548;2700.6936193
11549;2700.65927066
11550;2700.62492267
11551;2700.59057533
11552;2700.55622865
11553;2700.52188261
11554;2700.48753724
11555;2700.45319251
11556;2700.41884844
11557;2700.38450502
11558;2700.35016226
11559;2700.31582015
11560;2700.28147869
11561;2700.24713789
11562;2700.21279773
11563;2700.17845824
11564;2700.14411939
11565;2700.1097812
11566;2700.07544366
11567;2700.04110677
11568;2700.00677054
11569;2699.97243496
11570;2699.93810004
11571;2699.90376576
11572;2699.86943214
11573;2699.83509918
11574;2699.80076686
11575;2699.7664352
11576;2699.73210419
11577;2699.69777384
11578;2699.66344413
11579;2699.62911509
11580;2699.59478669
11581;2699.56045895
11582;2699.52613186
11583;2699.49180542
11584;2699.45747963
11585;2699.4231545
11586;2699.38883002
11587;2699.3545062
11588;2699.32018303
11589;2699.28586051
11590;2699.25153864
11591;2699.21721742
11592;2699.18289686
11593;2699.14857695
11594;2699.1142577
11595;2699.0799391
11596;2699.04562115
11597;2699.01130385
11598;2698.9769872
11599;2698.94267121
11600;2698.90835587
11601;2698.87404119
11602;2698.83972715
11603;2698.80541377
11604;2698.77110104
11605;2698.73678897
11606;2698.70247754
11607;2698.66816677
11608;2698.63385665
11609;2698.59954719
11610;2698.56523838
11611;2698.53093022
11612;2698.49662271
11613;2698.46231585
11614;2698.42800965
11615;2698.3937041
11616;2698.3593992
11617;2698.32509496
11618;2698.29079137
11619;2698.25648843
11620;2698.22218614
11621;2698.1878845
11622;2698.15358352
11623;2698.11928319
11624;2698.08498351
11625;2698.05068449
11626;2698.01638612
11627;2697.9820884
11628;2697.94779133
11629;2697.91349491
11630;2697.87919915
11631;2697.84490404
11632;2697.81060958
11633;2697.77631577
11634;2697.74202262
11635;2697.70773012
11636;2697.67343827
11637;2697.63914707
11638;2697.60485652
11639;2697.57056663
11640;2697.53627739
11641;2697.5019888
11642;2697.46770087
11643;2697.43341358
11644;2697.39912695
11645;2697.36484097
11646;2697.33055564
11647;2697.29627097
11648;2697.26198695
11649;2697.22770357
11650;2697.19342086
11651;2697.15913879
11652;2697.12485737
11653;2697.09057661
11654;2697.0562965
11655;2697.02201704
11656;2696.98773824
11657;2696.95346008
11658;2696.91918258
11659;2696.88490573
11660;2696.85062953
11661;2696.81635398
11662;2696.78207909
11663;2696.74780485
11664;2696.71353125
11665;2696.67925832
11666;2696.64498603
11667;2696.61071439
11668;2696.57644341
11669;2696.54217308
11670;2696.5079034
11671;2696.47363437
11672;2696.439366
11673;2696.40509827
11674;2696.3708312
11675;2696.33656478
11676;2696.30229901
11677;2696.26803389
11678;2696.23376943
11679;2696.19950562
11680;2696.16524245
11681;2696.13097994
11682;2696.09671809
11683;2696.06245688
11684;2696.02819633
11685;2695.99393642
11686;2695.95967717
11687;2695.92541857
11688;2695.89116062
11689;2695.85690333
11690;2695.82264668
11691;2695.78839069
11692;2695.75413535
11693;2695.71988066
11694;2695.68562662
11695;2695.65137323
11696;2695.61712049
11697;2695.58286841
11698;2695.54861698
11699;2695.5143662
11700;2695.48011607
11701;2695.44586659
11702;2695.41161776
11703;2695.37736959
11704;2695.34312206
11705;2695.30887519
11706;2695.27462897
11707;2695.2403834
11708;2695.20613848
11709;2695.17189422
11710;2695.1376506
11711;2695.10340764
11712;2695.06916532
11713;2695.03492366
11714;2695.00068265
11715;2694.96644229
11716;2694.93220259
11717;2694.89796353
11718;2694.86372512
11719;2694.82948737
11720;2694.79525027
11721;2694.76101382
11722;2694.72677802
11723;2694.69254287
11724;2694.65830837
11725;2694.62407452
11726;2694.58984133
11727;2694.55560878
11728;2694.52137689
11729;2694.48714565
11730;2694.45291506
11731;2694.41868512
11732;2694.38445583
11733;2694.35022719
11734;2694.31599921
11735;2694.28177187
11736;2694.24754519
11737;2694.21331915
11738;2694.17909377
11739;2694.14486904
11740;2694.11064496
11741;2694.07642153
11742;2694.04219875
11743;2694.00797662
11744;2693.97375515
11745;2693.93953432
11746;2693.90531415
11747;2693.87109462
11748;2693.83687575
11749;2693.80265753
11750;2693.76843996
11751;2693.73422304
11752;2693.70000677
11753;2693.66579115
11754;2693.63157618
11755;2693.59736186
11756;2693.5631482
11757;2693.52893518
11758;2693.49472282
11759;2693.4605111
11760;2693.42630004
11761;2693.39208963
11762;2693.35787987
11763;2693.32367075
11764;2693.28946229
11765;2693.25525448
11766;2693.22104733
11767;2693.18684082
11768;2693.15263496
11769;2693.11842975
11770;2693.0842252
11771;2693.05002129
11772;2693.01581803
11773;2692.98161543
11774;2692.94741348
11775;2692.91321217
11776;2692.87901152
11777;2692.84481152
11778;2692.81061216
11779;2692.77641346
11780;2692.74221541
11781;2692.70801801
11782;2692.67382126
11783;2692.63962516
11784;2692.60542971
11785;2692.57123491
11786;2692.53704077
11787;2692.50284727
11788;2692.46865442
11789;2692.43446222
11790;2692.40027068
11791;2692.36607978
11792;2692.33188953
11793;2692.29769994
11794;2692.26351099
11795;2692.2293227
11796;2692.19513505
11797;2692.16094806
11798;2692.12676171
11799;2692.09257602
11800;2692.05839098
11801;2692.02420658
11802;2691.99002284
11803;2691.95583975
11804;2691.9216573
11805;2691.88747551
11806;2691.85329437
11807;2691.81911388
11808;2691.78493403
11809;2691.75075484
11810;2691.7165763
11811;2691.68239841
11812;2691.64822117
11813;2691.61404457
11814;2691.57986863
11815;2691.54569334
11816;2691.5115187
11817;2691.47734471
11818;2691.44317137
11819;2691.40899868
11820;2691.37482663
11821;2691.34065524
11822;2691.3064845
11823;2691.27231441
11824;2691.23814497
11825;2691.20397618
11826;2691.16980803
11827;2691.13564054
11828;2691.1014737
11829;2691.06730751
11830;2691.03314197
11831;2690.99897707
11832;2690.96481283
11833;2690.93064924
11834;2690.8964863
11835;2690.862324
11836;2690.82816236
11837;2690.79400137
11838;2690.75984102
11839;2690.72568133
11840;2690.69152229
11841;2690.65736389
11842;2690.62320615
11843;2690.58904905
11844;2690.55489261
11845;2690.52073681
11846;2690.48658167
11847;2690.45242717
11848;2690.41827332
11849;2690.38412013
11850;2690.34996758
11851;2690.31581568
11852;2690.28166443
11853;2690.24751383
11854;2690.21336389
11855;2690.17921459
11856;2690.14506594
11857;2690.11091794
11858;2690.07677059
11859;2690.04262388
11860;2690.00847783
11861;2689.97433243
11862;2689.94018768
11863;2689.90604357
11864;2689.87190012
11865;2689.83775732
11866;2689.80361516
11867;2689.76947366
11868;2689.7353328
11869;2689.70119259
11870;2689.66705304
11871;2689.63291413
11872;2689.59877587
11873;2689.56463826
11874;2689.5305013
11875;2689.49636499
11876;2689.46222933
11877;2689.42809432
11878;2689.39395995
11879;2689.35982624
11880;2689.32569318
11881;2689.29156076
11882;2689.257429
11883;2689.22329788
11884;2689.18916741
11885;2689.15503759
11886;2689.12090843
11887;2689.08677991
11888;2689.05265204
11889;2689.01852481
11890;2688.98439824
11891;2688.95027232
11892;2688.91614704
11893;2688.88202242
11894;2688.84789844
11895;2688.81377512
11896;2688.77965244
11897;2688.74553041
11898;2688.71140903
11899;2688.6772883
11900;2688.64316822
11901;2688.60904879
11902;2688.57493
11903;2688.54081187
11904;2688.50669438
11905;2688.47257754
11906;2688.43846136
11907;2688.40434582
11908;2688.37023093
11909;2688.33611669
11910;2688.30200309
11911;2688.26789015
11912;2688.23377786
11913;2688.19966621
11914;2688.16555521
11915;2688.13144487
11916;2688.09733517
11917;2688.06322612
11918;2688.02911772
11919;2687.99500996
11920;2687.96090286
11921;2687.9267964
11922;2687.8926906
11923;2687.85858544
11924;2687.82448093
